var_x,var_y,cov_xy,anisotropy,is_fake
0.19008319,0.2675961,0.013296092,0.17904967,0
0.08417764,0.109751485,-0.0043278295,0.13921988,0
0.08283239,0.07995061,0.0022002705,0.0323138,0
0.05832707,0.059921745,0.0009689133,0.021222971,0
0.05519778,0.056178596,0.0049680057,0.08964394,0
0.12338876,0.20587246,0.019134626,0.27616003,0
0.09464732,0.08513725,-0.0023184745,0.05884956,0
0.33206555,0.057677675,0.0014827603,0.70406145,0
0.11528002,0.1334039,0.0013568768,0.073691316,0
0.31718212,0.30056474,0.013711234,0.05190543,0
0.09068289,0.08495201,0.000117698095,0.03265678,0
0.047332536,0.03975096,-0.00023955603,0.087233685,0
0.05182454,0.0796502,-0.0029033402,0.21620017,0
0.023537198,0.05181063,0.0019249732,0.37869668,0
0.066070035,0.06714377,-0.0051941965,0.078397684,0
0.061742757,0.1423313,0.0003261676,0.39490953,0
0.21519522,0.18567589,0.011892231,0.094566286,0
0.22621335,0.1712787,0.0142335305,0.15565646,0
0.21767572,0.059204876,-0.0005460757,0.5723551,0
0.030063622,0.05143503,0.0077092913,0.32334855,0
0.06441021,0.059282232,-0.00198716,0.052450504,0
0.01436486,0.019111851,0.00069674663,0.14777882,0
0.0016663542,0.0010403473,3.080527e-05,0.23231196,0
0.4201598,0.37687168,-0.0028924663,0.054794405,0
0.1733029,0.12393262,-0.007217003,0.17305073,0
0.19811033,0.21526621,-0.006354625,0.051649205,0
0.015210927,0.018287893,0.0005835291,0.09823508,0
0.19656017,0.1764979,0.026757836,0.15319994,0
0.11403443,0.08836092,0.0013165363,0.1275131,0
0.102961384,0.09051123,0.00680796,0.09536145,0
0.17268403,0.17181152,-0.0009837477,0.006247607,0
0.05733483,0.057137366,-0.001330127,0.023303064,0
0.0015458063,0.00063875446,8.512999e-05,0.4222683,0
0.009044296,0.008029683,0.00041740816,0.07694938,0
0.029485252,0.02584543,0.0005437904,0.068655625,0
0.04602967,0.044287454,0.0014470879,0.037402246,0
0.003053231,0.0019516859,-3.1437896e-05,0.22040679,0
0.0035554839,0.0022440588,-2.36931e-05,0.22623418,0
0.028508374,0.038899258,0.0012151157,0.15830752,0
0.057782512,0.060956858,0.0019262638,0.042039964,0
0.31225988,0.17240404,-0.05073924,0.35652125,0
0.05958066,0.13347185,-0.0016290924,0.3831217,0
0.09779332,0.13355622,0.0026172604,0.15623026,0
0.07839361,0.08321982,-0.0008472001,0.031649463,0
0.098993674,0.08800454,-0.009642104,0.118693225,0
0.06565007,0.074831456,-0.0006775115,0.066064,0
0.13761707,0.16454403,0.012771893,0.122832425,0
0.07539082,0.11249171,0.018626103,0.27983123,0
0.20222798,0.22126448,-0.009365401,0.063062124,0
0.051656567,0.04362485,0.0074339337,0.1773525,0
0.10666925,0.07524953,0.005319166,0.18234341,0
0.019174125,0.020782027,0.0038649067,0.19759357,0
0.0010686205,0.010260852,9.653921e-05,0.811463,0
0.13795584,0.10173216,0.0064826356,0.16051659,0
0.10210797,0.05701674,0.006806644,0.29600114,0
0.017853279,0.02000694,0.0041437093,0.22615977,0
0.1317292,0.047016226,0.03673512,0.6273389,0
0.07711173,0.10099932,-0.025317317,0.31433278,0
0.050672404,0.028836774,-0.0061314506,0.31497142,0
0.023077518,0.039245207,-0.0018463787,0.26609525,0
0.13761374,0.07581464,0.027451811,0.3873188,0
0.057960767,0.041424323,0.0018116131,0.17033294,0
0.118589774,0.12803912,6.99193e-05,0.038318075,0
0.11681376,0.09062978,-0.0025021327,0.12850612,0
0.08874128,0.08384545,0.0030247357,0.04509221,0
0.023222988,0.02877635,-0.0019765564,0.1310889,0
0.1102155,0.11079806,-0.005911481,0.05355893,0
0.27032828,0.16342689,-9.799962e-05,0.24645545,0
0.12862039,0.1354576,-0.011165519,0.08843676,0
0.1688257,0.110384345,0.007244516,0.2156457,0
0.083861075,0.07346886,-0.0012828811,0.068036616,0
0.2020384,0.17063232,-0.005705357,0.08966274,0
0.10811243,0.09471069,0.0050985995,0.0830282,0
0.10242468,0.08016218,0.003063589,0.12646124,0
0.09703416,0.012471393,0.0022822004,0.77334064,0
0.023620438,0.013921844,0.00027668118,0.25875112,0
0.29049426,0.2117993,0.005501248,0.15819481,0
0.23820712,0.21058375,0.0007275485,0.061635848,0
0.11235669,0.09589796,-0.0003675185,0.079110175,0
0.15768181,0.067416534,-0.032741275,0.49540728,0
0.03923216,0.03466616,-0.0060100397,0.17399481,0
0.096517265,0.09475079,0.0012824713,0.016282678,0
0.13708995,0.13520229,-0.005378556,0.040109303,0
0.10220373,0.07839899,-0.0010890278,0.13235705,0
0.10660969,0.120095864,-0.00027924275,0.059538376,0
0.016317723,0.09458862,0.00021801311,0.7057433,0
0.16738714,0.13263163,0.003467967,0.11812836,0
0.19046097,0.17657918,-0.014142053,0.08584067,0
0.27607375,0.20926902,0.007231154,0.14083265,0
0.08192917,0.09693515,-0.003237911,0.091374196,0
0.16651572,0.13218771,-0.010942581,0.13629137,0
0.11401901,0.11923499,-0.005097785,0.04909794,0
0.1571298,0.09928364,-0.011187998,0.24188603,0
0.30045837,0.23430444,0.019314589,0.14325295,0
0.12501463,0.1528095,-0.0038114558,0.10373874,0
0.14593937,0.20623392,0.0060231094,0.1745901,0
0.05672185,0.03866591,-0.0023664492,0.19568285,0
0.06818783,0.073463514,0.0038809828,0.066254735,0
0.058846805,0.06846544,0.010690271,0.18414837,0
0.036265854,0.050906517,0.0032412307,0.18367535,0
0.16652878,0.1252128,0.0016130289,0.14204898,0
0.25674486,0.221784,0.01064237,0.08553374,0
0.06831928,0.030851055,0.0009456841,0.37829414,0
0.015314281,0.061065994,0.00046506114,0.599115,0
0.28537434,0.36696696,-0.013476458,0.13172403,0
0.010959458,0.010486678,-0.0017187496,0.1617866,0
0.0045581423,0.0046451166,-2.7861617e-05,0.011222404,0
0.03766568,0.02452669,-5.23558e-05,0.21126702,0
0.061189808,0.041288085,-0.0015159408,0.1964438,0
0.011161871,0.013152533,0.0006693069,0.09865677,0
0.12459644,0.11640058,0.007029557,0.06752594,0
0.011452102,0.041754413,-0.00042147373,0.5697322,0
0.006671266,0.008188183,7.452453e-05,0.10256907,0
0.029956438,0.052589223,0.0011591361,0.2756163,0
0.00976154,0.008915105,-0.00046418785,0.06726318,0
0.026527843,0.020585943,0.00036364736,0.12705663,0
0.39732876,0.3107613,-0.0045735724,0.122935265,0
0.005271565,0.0043961797,0.00047743006,0.13397798,0
0.055807035,0.057647146,-0.003898158,0.070605196,0
0.028333446,0.03156135,0.0008888577,0.061524443,0
0.0036770727,0.0033552004,-8.318153e-05,0.051515676,0
0.009323732,0.0071361735,0.0002755898,0.13704763,0
0.06350619,0.10477162,0.0053516407,0.2533351,0
0.09869028,0.06449559,-0.0011777184,0.21003969,0
0.14981915,0.14706731,0.0052071237,0.03628202,0
0.14470284,0.10207868,0.0037443726,0.17536499,0
0.09046487,0.090369634,0.00091302465,0.010111601,0
0.13620824,0.1692416,0.011488103,0.1317337,0
0.054184712,0.059678398,-0.000526677,0.049126647,0
0.12487248,0.09663349,-0.015070358,0.18646182,0
0.07800818,0.077564426,-0.00043424653,0.0062690317,0
0.06318639,0.039971236,0.00040889828,0.22518286,0
0.067817435,0.053698078,0.007373536,0.16801398,0
0.051179715,0.038252406,0.0017346208,0.14966188,0
0.004272711,0.004880716,0.0004601439,0.12048766,0
0.059355263,0.04183885,-0.0016936142,0.17630206,0
0.0093346,0.10385746,-0.0004702727,0.8351001,0
0.10588062,0.11427239,0.021621898,0.20008951,0
0.07255502,0.081934735,0.007912426,0.119073674,0
0.07616289,0.1263487,-0.0077214055,0.25928295,0
0.042911492,0.037406497,-0.00071474165,0.0708122,0
0.051439177,0.05415432,-0.00020082269,0.025992768,0
0.09665155,0.16912302,-0.00019589267,0.2726832,0
0.031888694,0.04349359,-0.0016847872,0.16030335,0
0.027321989,0.028901313,-3.403512e-05,0.028115805,0
0.034039278,0.05516491,0.0008089229,0.23751415,0
0.061719608,0.06619305,-0.0032535798,0.06173312,0
0.03987633,0.027177896,0.000327261,0.18962419,0
0.02164522,0.03159302,5.3130247e-05,0.18686154,0
0.017751057,0.02647134,0.0017753628,0.21290691,0
0.08750961,0.14064758,0.008768768,0.24525617,0
0.060125235,0.05712589,-0.007376985,0.12840496,0
0.037266288,0.038633637,0.0011451591,0.035143588,0
0.045506306,0.032305893,0.0025767135,0.18211183,0
0.048129056,0.03177628,0.0035088437,0.22269797,0
0.033604268,0.032962013,-0.0007055686,0.023291038,0
0.10907648,0.09996602,-0.0051694713,0.06592032,0
0.018921591,0.023337306,0.0010351413,0.115403675,0
0.12690626,0.16147223,0.026918342,0.22185376,0
0.071181856,0.06318185,0.00064354634,0.060305167,0
0.13817999,0.10101401,-0.005235426,0.16142812,0
0.06568644,0.07454829,-0.0058760704,0.104958035,0
0.13718283,0.090499915,-0.0015429972,0.20548156,0
0.015136377,0.024198398,-0.0004751019,0.23163906,0
0.0800189,0.048458796,0.0002498275,0.24567543,0
0.11508478,0.074022576,-0.011064089,0.24665785,0
0.062202703,0.07719534,0.0009211615,0.10836092,0
0.077815086,0.08538473,0.012268314,0.15733822,0
0.08983882,0.08255132,-0.0053750174,0.075336464,0
0.046196602,0.055556376,8.298835e-05,0.091998845,0
0.14142755,0.10384197,0.0014764738,0.15371354,0
0.10231232,0.09240941,0.0022368946,0.055805337,0
0.03200818,0.029169926,-0.0012789501,0.062452745,0
0.04692432,0.04553765,0.0017501308,0.040718257,0
0.05221469,0.036229115,0.0024178135,0.18882915,0
0.053740162,0.038351413,0.0011962164,0.16910824,0
0.065250054,0.09072574,-0.0023711026,0.16613565,0
0.113298565,0.10850709,0.0020998237,0.028725224,0
0.14034186,0.21121497,0.013248637,0.21522602,0
0.08231024,0.069169134,-0.008963637,0.14673728,0
0.018699573,0.02579233,0.0010430721,0.16616555,0
0.040408406,0.018982625,0.0038116062,0.38290554,0
0.07828722,0.043289322,-0.00035130803,0.28792286,0
0.044037454,0.07423894,-0.0019115513,0.2573822,0
0.041825682,0.0658306,0.003282406,0.23116317,0
0.03943634,0.0567692,-0.00031993724,0.18028575,0
0.013679416,0.013670684,0.0019223843,0.14057128,0
0.07193214,0.09560411,0.0043559265,0.15055855,0
0.041438863,0.04805052,0.0015214329,0.081330076,0
0.04842065,0.03981387,0.0007180252,0.09889169,0
0.040558215,0.087812394,0.0011394722,0.36853242,0
0.052335978,0.04274415,0.002261744,0.11153591,0
0.047789317,0.056419138,0.0055604796,0.1350795,0
0.0935225,0.053784516,0.0038136903,0.27468547,0
0.1256652,0.11224355,-0.0049310704,0.07000729,0
0.1052617,0.12642175,0.010333312,0.12766495,0
0.039228395,0.0346917,0.0007693587,0.06480609,0
0.17520651,0.15246789,-0.0027127047,0.07134163,0
0.13291934,0.11595177,0.009415658,0.10185121,0
0.07953857,0.06115878,-0.004149873,0.14333406,0
0.11114941,0.09973144,-0.0016445556,0.056345653,0
0.070554376,0.07242893,-0.00046692652,0.014646948,0
0.041939273,0.026474334,0.0006563478,0.22686018,0
0.05769239,0.060723994,-0.0018359049,0.040210303,0
0.09931759,0.0725812,-0.0031987089,0.15992525,0
0.037202958,0.036009017,0.0020347603,0.057927564,0
0.13873683,0.18593894,0.0010654302,0.14552991,0
0.06316451,0.08905451,0.009783253,0.21319222,0
0.02473626,0.028925046,-0.00018608893,0.07836582,0
0.05841681,0.05635514,0.0020379813,0.039797783,0
0.11378022,0.086039044,-0.0028683888,0.14176808,0
0.121115334,0.1273585,-0.00024142199,0.025200985,0
0.054310024,0.04658398,0.0016940396,0.083614424,0
0.049017143,0.05333312,0.00011829956,0.042231604,0
0.18675001,0.22160257,0.0035484817,0.08710047,0
0.14303373,0.027635558,-0.0008669705,0.6762231,0
0.312967,0.2296168,0.014306485,0.16241637,0
0.11055371,0.10912714,-0.0016431387,0.016307946,0
0.09145388,0.081279434,0.0011554714,0.060402546,0
0.05902077,0.043456115,-0.0032741022,0.16477717,0
0.10816791,0.15110017,-0.014763625,0.20097275,0
0.1189282,0.106752746,-0.006945748,0.08184977,0
0.038755786,0.07497976,-0.000287697,0.31853038,0
0.082366236,0.082455054,0.004566618,0.055415284,0
0.19327977,0.18430544,0.0038928362,0.031465366,0
0.17323424,0.16310765,0.021049708,0.1287383,0
0.08998259,0.07849079,0.006945995,0.107013986,0
0.08349688,0.047284458,0.00016094756,0.27690175,0
0.2027689,0.22585195,0.0121358,0.07814655,0
0.081826374,0.10295696,-0.008515302,0.14687029,0
0.16256344,0.20552796,0.001479785,0.116998665,0
0.21681963,0.15857345,0.013153913,0.17025256,0
0.2779134,0.16755714,0.01817136,0.26081687,0
0.06701577,0.041671183,-0.0046291496,0.2482581,0
0.13367091,0.14583412,-0.009947772,0.0834294,0
0.08821102,0.112436034,0.0062916544,0.13605008,0
0.08136569,0.0800278,-0.0016408507,0.021958219,0
0.090770446,0.04831349,-0.0006490863,0.30540186,0
0.07346022,0.06701747,0.010596859,0.15768483,0
0.061129317,0.050098892,0.0043914854,0.12676553,0
0.11196555,0.1161597,0.0028710999,0.031170512,0
0.03682453,0.040812526,0.0016037575,0.06591918,0
0.052099954,0.044627715,0.00012552731,0.077293076,0
0.03844146,0.03298163,-0.0036911664,0.12855563,0
0.08565782,0.11330343,0.01660148,0.2171543,0
0.39022872,1.2800754,0.044424202,0.535394,0
0.9095588,0.71848845,0.048814073,0.1317942,0
0.037908968,0.061240796,-0.003247444,0.24426392,0
0.074941576,0.06304994,-0.0025994733,0.09405184,0
0.002018319,0.004275701,-3.0366089e-05,0.35872784,0
0.018364612,0.078079246,0.0042198705,0.6253117,0
0.022685582,0.051728822,0.007684549,0.4415629,0
0.009395181,0.012753233,0.000551671,0.15958291,0
0.0101585165,0.012475393,-2.245323e-05,0.102377795,0
0.42818198,0.32153925,-0.0031350823,0.14248864,0
0.009225971,0.006825571,0.00040062514,0.15764463,0
0.030951025,0.036403462,0.003744874,0.13754188,0
0.025137162,0.031108443,-0.0026275427,0.1414197,0
0.042570602,0.03192407,-0.0003778148,0.14327434,0
0.0013588072,0.0014242104,-4.299641e-05,0.038806744,0
0.045536052,0.031368304,-0.0002695794,0.18435648,0
0.07167313,0.06108184,0.00112784,0.08156943,0
0.24552448,0.27912804,0.0021880139,0.064589866,0
0.11603113,0.17813294,0.023182064,0.26345786,0
0.23870316,0.19337514,0.0043463907,0.1068184,0
0.18958865,0.23807213,0.01074588,0.12400787,0
0.1716811,0.07733413,-0.017674945,0.40460014,0
0.09886461,0.09395632,-0.02319034,0.24187951,0
0.20541832,0.33053055,-0.006567303,0.23472305,0
0.07926319,0.10697438,-0.0034548752,0.15334988,0
0.24501574,0.26722118,-0.010582021,0.05988564,0
0.053926274,0.06723239,0.0030071805,0.12052061,0
0.13293469,0.125129,0.0075735785,0.066030376,0
0.105047345,0.07273333,0.004368878,0.18829013,0
0.097922854,0.16240843,0.0036640842,0.2492992,0
0.065407835,0.07628433,-0.00025795848,0.07684722,0
0.08560984,0.076972395,0.0021983632,0.059613083,0
0.23618297,0.18844083,0.00096033694,0.11252467,0
0.37568766,0.17970493,-0.005576531,0.3534427,0
0.10458476,0.11567525,0.008579744,0.09276049,0
0.14078414,0.110815495,-0.0038191518,0.122919954,0
0.055978775,0.068802856,0.00036778304,0.1029403,0
0.111765586,0.1619543,-0.0058741756,0.1883138,0
0.08263207,0.13514227,-0.0009204736,0.24126905,0
0.23208009,0.2740821,-0.001714245,0.08325715,0
0.084937625,0.059150487,-0.0014647072,0.18011765,0
0.06963003,0.12291316,0.0016012493,0.2772314,0
0.36215913,0.24094005,0.0016566179,0.20106834,0
0.06740589,0.08593859,-0.0040732645,0.13201685,0
0.1293656,0.14395182,0.009057247,0.08509157,0
0.1377761,0.13039312,0.008447326,0.068752624,0
0.17067195,0.2009536,0.0016117292,0.08194447,0
0.044436183,0.06006306,-0.009584135,0.23665963,0
0.0492643,0.051049247,-0.0009913798,0.026594754,0
0.19112058,0.16068827,0.0013020048,0.08681822,0
0.1539184,0.23884292,-0.005225368,0.2178547,0
0.34664205,0.24420865,-0.021950563,0.18861695,0
0.083401434,0.043128837,-0.014493327,0.3921531,0
0.09010589,0.09360618,0.013057149,0.14341843,0
0.13298647,0.13739277,0.02438837,0.1811351,0
0.17112327,0.16657732,-0.00034889922,0.013619119,0
0.043220732,0.046217017,-0.0053154533,0.12349331,0
0.14276062,0.08478398,0.011112622,0.27287135,0
0.14923675,0.08077901,0.009269368,0.3083407,0
0.14548741,0.1279209,0.0035353294,0.06925921,0
0.18679404,0.13637207,-0.00063276396,0.15607359,0
0.19103695,0.3018255,0.00041027932,0.22479162,0
0.037974674,0.04211349,0.004325884,0.11975116,0
0.40164438,0.26359978,-0.013225667,0.21128447,0
0.058034834,0.030734634,-0.0035764151,0.3179176,0
0.08147682,0.0706976,0.009559116,0.14422587,0
0.0669598,0.036251504,0.00025083145,0.29756525,0
0.24119604,0.19725111,0.0051333364,0.102927305,0
0.08689499,0.09548457,0.008990708,0.109264284,0
0.1242177,0.062256493,0.007198747,0.34112817,0
0.14250447,0.17602313,0.012840426,0.13256478,0
0.21797939,0.2462948,-0.012438596,0.08118319,0
0.06997955,0.07521849,0.006077075,0.09115194,0
0.1655449,0.10518448,-0.0032949455,0.22427876,0
1.1615615,0.6293555,-0.0023953738,0.29718143,0
0.13989411,0.103762716,0.008506626,0.16390426,0
0.0041460535,0.004102674,0.00031402134,0.07631029,0
0.047041558,0.054693237,0.006958494,0.15610805,0
0.3012103,0.20638268,-0.007715611,0.18927526,0
0.059177928,0.07566593,0.002041073,0.12596564,0
0.11710269,0.21290119,-0.0026513778,0.29073858,0
0.136224,0.114310905,0.0018929475,0.08876066,0
0.100872986,0.079253614,0.0019829206,0.12202524,0
0.1351306,0.21651872,0.0050825085,0.23324428,0
0.10430146,0.1411473,-0.0002103719,0.15012541,0
0.15704745,0.09494016,0.0017293877,0.2468505,0
0.117153294,0.10941871,0.0073230234,0.07310193,0
0.11185312,0.058858458,0.0065702247,0.31983295,0
0.028681811,0.023683766,0.0012652931,0.10697991,0
0.53198826,0.6363225,0.11398957,0.21459956,0
0.31826442,0.19196802,0.020014571,0.25966188,0
0.14631955,0.081655815,-0.0049802605,0.28698754,0
0.1635554,0.087568216,-0.005253333,0.30546635,0
0.059617504,0.07971707,0.0040520635,0.15553714,0
0.11851817,0.076457046,0.0001963947,0.2157338,0
0.1386663,0.102884896,-0.008007452,0.1622915,0
0.07800176,0.04293615,-0.01019814,0.33542603,0
0.043442503,0.037724975,-0.0056033456,0.1549979,0
0.16331276,0.16785826,0.0016544773,0.016977103,0
0.034062684,0.032145914,0.00423142,0.13105643,0
0.046033397,0.040827405,0.003231049,0.09553404,0
0.029426105,0.0053762044,8.440471e-05,0.6910404,0
0.14423496,0.14868751,0.0069914646,0.05009746,0
0.07247447,0.0453616,-0.003146054,0.23620242,0
0.02178952,0.023226045,0.0008348591,0.04892928,0
0.08980014,0.14611675,0.020974157,0.2976572,0
0.12977195,0.0888848,0.0073855794,0.1988199,0
0.13920043,0.12119628,-0.009644412,0.10132869,0
0.05884088,0.07163759,0.0038561355,0.11450883,0
0.05980166,0.06095476,0.0027498645,0.0465339,0
0.058050666,0.055142213,0.0029609906,0.058286242,0
0.09966355,0.084206454,0.0073552625,0.11605013,0
0.06478749,0.09469333,0.00038609878,0.18758132,0
0.18892638,0.20600143,0.020643322,0.113129824,0
0.18137787,0.12358563,-0.0006755986,0.18955661,0
0.12814085,0.14629254,0.005448873,0.077147014,0
0.08712505,0.072698064,0.012947356,0.18546914,0
0.044820406,0.06803297,0.00077463145,0.20614363,0
0.09089431,0.097183555,0.0040628198,0.054632638,0
0.12331875,0.16260536,0.008907311,0.15086809,0
0.15297209,0.17761293,0.012752348,0.107274644,0
0.108886525,0.16401996,-0.00879744,0.21206057,0
0.062107883,0.08624799,-0.00094685546,0.16321635,0
0.05997486,0.061512537,-0.0013247582,0.02521551,0
0.23068051,0.08530632,-0.0015674764,0.46016958,0
0.14621672,0.056940224,-0.0077569815,0.4460295,0
0.09729818,0.06529708,0.001994446,0.1983363,0
0.047680642,0.052425515,0.009961442,0.20458196,0
0.0758197,0.059318237,0.0016631917,0.1245636,0
0.03442566,0.10363623,-0.009849297,0.52120644,0
0.03745558,0.031953126,0.0147772,0.43311325,0
0.07189793,0.16636549,0.015172218,0.41643438,0
0.060809735,0.14382611,0.011312722,0.42047337,0
0.03843154,0.23885842,0.0016273194,0.7228988,0
0.114140965,0.1464201,-0.0048069204,0.1292605,0
0.024671372,0.03494089,0.00056863116,0.17332213,0
0.0052566216,0.004495634,0.00057909504,0.14208823,0
0.105228394,0.08942203,0.0028356658,0.08627223,0
0.13114055,0.11629218,0.0038877088,0.067739345,0
0.012218762,0.011984908,4.7059425e-06,0.00966938,0
0.08093474,0.060591936,0.0069714077,0.17425817,0
0.017868372,0.02778773,8.1523285e-05,0.21728712,0
0.037663423,0.06107368,-0.000108085136,0.23710456,0
0.34051618,0.36436608,-0.004943675,0.03662758,0
0.0040214118,0.0033593748,-4.2878477e-05,0.09043449,0
0.15712243,0.15730266,0.0036666996,0.02333018,0
0.05570133,0.07003739,0.009100012,0.18425487,0
0.14059645,0.19166608,-0.0036486043,0.15526333,0
0.19676319,0.19549717,-0.0054899603,0.028176755,0
0.051119484,0.054996498,-0.00054574455,0.03795551,0
0.009733442,0.013556665,-0.0005596766,0.17104019,0
0.031026162,0.08322916,-0.0011849569,0.4573643,0
0.07235122,0.08559208,0.00165178,0.08640235,0
0.2595557,0.25125632,-0.023904959,0.09499548,0
0.09667368,0.18535167,-0.011044479,0.3240395,0
0.045447852,0.07778274,0.0002807646,0.2624308,0
0.039121147,0.14019163,-0.0002640235,0.56365925,0
0.06626548,0.13196692,0.011972845,0.35276133,0
0.0050093834,0.04570308,0.00051223056,0.80267817,0
0.0029396894,0.020119648,-0.0019828328,0.76459056,0
0.09410633,0.11637108,-0.018371219,0.20411555,0
0.022727719,0.08680414,0.0016841132,0.5858049,0
0.10330624,0.17134883,0.0070325807,0.2529749,0
0.10366153,0.06599354,-0.002064902,0.22335598,0
0.021133158,0.03066138,-0.002083078,0.20077454,0
0.24661656,0.22317956,0.002727583,0.05122104,0
0.06652166,0.0774526,-0.0065197283,0.11818062,0
0.0020017193,0.016551875,-0.0013611079,0.7977872,0
0.05708784,0.15857592,-0.004579023,0.4724947,0
0.018118367,0.06258539,-0.00048230067,0.55111355,0
0.007964903,0.0129729975,0.00054067565,0.2446885,0
0.0008024645,0.0022806353,-6.037007e-06,0.47930357,0
0.052990407,0.07488367,0.004147935,0.18308742,0
0.050910916,0.10686753,0.0022145458,0.3557601,0
0.047323413,0.037677392,-0.0007519322,0.114851065,0
0.13297477,0.27435884,0.0075105443,0.34904906,0
0.02137877,0.028709559,-0.00020704961,0.1465876,0
0.10048731,0.13271984,0.0017270639,0.13900493,0
0.1105818,0.28530857,0.022340162,0.45555183,0
0.0055616274,0.05493562,0.00040233636,0.8162311,0
0.020015743,0.091607094,-0.00035243094,0.64139366,0
0.13314047,0.0647923,0.00064543454,0.34536988,0
0.022218617,0.19727641,-0.0032857396,0.79810596,0
0.077166736,0.21927698,-0.0010271659,0.47943202,0
0.110494524,0.097914286,-0.003942306,0.07123882,0
0.013155861,0.18183218,0.010990811,0.87237006,0
0.034427267,0.065573566,-0.0013048977,0.3125488,0
0.015404237,0.030802093,0.0010137062,0.3361102,0
0.49773878,0.15123008,-0.0023494428,0.5339856,0
0.05691201,0.15960307,-0.0055796034,0.47708055,0
0.016352301,0.1116667,-0.00044767518,0.7445602,0
0.044038393,0.10380221,-0.008844769,0.42157844,0
0.024204694,0.08490057,-0.008343887,0.5769436,0
0.069293804,0.07900277,0.002600093,0.07426894,0
0.004459558,0.038659308,-0.0013224195,0.7955003,0
0.016858954,0.12133272,0.00080606685,0.7560908,0
0.09718921,0.14569354,0.0008760583,0.19983211,0
0.10154696,0.19650474,-0.009812421,0.3253267,0
0.04374563,0.060390588,0.0013201094,0.16183507,0
0.04549378,0.022198647,0.0018835303,0.34859744,0
0.01613456,0.053020366,-0.0022051812,0.5371707,0
0.0020297102,0.06475434,0.00032032066,0.9392506,0
0.058344036,0.118433006,-0.005230542,0.34502462,0
0.09971056,0.19633317,-0.012398175,0.33695462,0
0.016610457,0.12157977,-0.0053553637,0.7635387,0
0.040304832,0.14505774,0.00014075887,0.5651234,0
0.12090311,0.22270864,0.008032375,0.29994586,0
0.09480397,0.25418887,0.0010298771,0.45673642,0
0.02005228,0.06648546,0.006642341,0.55808765,0
0.0360743,0.051886577,-0.0024039857,0.1878893,0
0.0030436548,0.0025367776,0.00012040867,0.100543216,0
0.021008864,0.016061783,0.0007567841,0.1395525,0
0.0241789,0.07518604,0.0012815143,0.5139739,0
0.024071436,0.14216469,-0.003362775,0.7115415,0
0.05962505,0.08979027,-0.0015675554,0.20297451,0
0.037483282,0.16181608,-0.0128698,0.63707453,0
0.04692319,0.16133337,-0.0029944817,0.55012083,0
0.047493916,0.14893524,-7.199199e-05,0.51642495,0
0.11101388,0.19111812,-0.01006642,0.2733747,0
0.008701061,0.007938081,-0.0004616827,0.07198295,0
0.047396123,0.1081688,-0.007795819,0.40330732,0
0.24555911,0.164513,-0.024587607,0.23117355,0
0.042322043,0.08383496,0.02222391,0.48208466,0
0.001909241,0.001908383,-4.4482927e-05,0.023298984,0
0.006738161,0.0052814884,-0.00080417836,0.18051895,0
0.9565788,0.5495089,0.030500887,0.27330077,0
0.057856243,0.13034205,0.010186467,0.4000781,0
0.03781721,0.21363336,-0.0016143468,0.6993227,0
0.026276877,0.077925734,0.0023269423,0.49766132,0
0.051769987,0.12971956,-0.0006199108,0.42955095,0
0.2991844,0.38996366,0.07611845,0.2571987,0
0.012297921,0.071865335,0.0011663578,0.7082944,0
0.034943685,0.1387036,-0.0006286516,0.59757304,0
0.038169116,0.28078577,0.012595431,0.7647481,0
0.04958198,0.105565496,-0.0008796579,0.36101648,0
0.078300804,0.10992652,-0.0013242229,0.16860597,0
0.081489675,0.11968605,-0.0011435117,0.19020486,0
0.024606984,0.06625502,-0.00088447455,0.458774,0
0.0032585405,0.031135302,0.00019628202,0.81057286,0
0.006642546,0.02953724,0.0006658358,0.6338555,0
0.029593255,0.13826826,-0.002172166,0.647922,0
0.011830849,0.0077735707,7.2333046e-06,0.20694809,0
0.12810089,0.178974,0.0040661795,0.16777292,0
0.02513205,0.1234869,0.00095144066,0.6619115,0
0.027174836,0.37922353,-0.0002854746,0.86626405,0
0.09771309,0.20938613,0.006089424,0.3657932,0
0.054796938,0.10812823,-0.0023883714,0.32864448,0
0.03904125,0.076383896,0.0009985386,0.32398212,0
0.080311395,0.078441545,0.0066217696,0.08424916,0
0.012742646,0.11145858,0.002140798,0.79554725,0
0.014086314,0.02330781,-0.001073231,0.2531885,0
0.03274924,0.13555364,-0.0013748546,0.6110445,0
0.05292409,0.09881543,-0.00033394183,0.30246505,0
0.027647778,0.064241216,-0.0061061685,0.4198223,0
0.011527436,0.038410064,0.0020054854,0.5442736,0
0.029582351,0.060158536,0.003292938,0.34852642,0
0.017776206,0.046555445,-0.0047016726,0.47062445,0
0.023926402,0.120857075,-0.0007339985,0.6695593,0
0.040595684,0.08189942,-0.0016598562,0.33827138,0
0.26142687,0.22666243,-0.01960477,0.107360974,0
0.0055578034,0.024931628,0.0030249688,0.66566694,0
0.18447109,0.31146428,0.00562733,0.25707114,0
0.07701974,0.17830352,0.02613179,0.44638595,0
0.122408584,0.1369825,0.0006537343,0.056410544,0
0.08906888,0.15320379,-0.020561418,0.31446436,0
0.09792827,0.17844005,0.004185523,0.29288992,0
0.0016108042,0.009235476,-4.7128833e-05,0.70296466,0
0.015039681,0.07070662,-0.0062849647,0.6655426,0
